loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,grade,emp_length,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,installment_feat,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,application_type_INDIVIDUAL,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,term_ 36 months,term_ 60 months,loan_status
0.01998315698983743,0.01998315698983743,0.02078515331522946,-0.6089458494654015,-0.4818686736199131,-0.13103629979171713,1.1102803598493605,-0.08731967189507128,-0.4904074293910012,0.8206694978755978,-0.7981386653115702,-0.6568280837893465,-0.3774531479446509,-0.30234339027723467,0.8158595098071187,-0.5422613091801546,-0.3979702733015913,-0.39797062226656454,0.581568821408384,0.5824596596628775,0.7895897556928961,-0.45843427441899215,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,0.34351668191908435,0.359012561455753,-0.5411198105818213,-0.4828147059737091,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.6767306275017834,-0.6767306275017834,-0.6762313132051864,0.42536662735644426,-0.5028554959608059,0.6030606178089387,-0.26485013290436815,-0.19013892260080625,0.050741801178657786,-0.34340071187702315,0.11297853253268803,1.2584017858398893,1.804356955781655,-0.4028652230836168,-0.9879078458609085,2.0172728590866718,-0.3979702733015913,-0.39797062226656454,-0.022097122527537847,-0.021536023857887412,0.07867136979459881,-0.2622476467329304,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,3.400110801315955,-0.8418546236957791,-0.255118424403333,-0.019698076835034176,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.6311355995263469,0.6311355995263469,0.6322031064033136,0.11057587354110006,0.11520847548360857,0.6030606178089387,0.01017596564637757,-0.03041914577125559,-0.9603199252205432,-0.34340071187702315,1.0240957303769465,-0.27378210986349943,1.804356955781655,-0.1747239628931247,-0.6685806106469516,1.1374329887449504,-0.3979702733015913,-0.39797062226656454,1.1246154860953366,1.125802951952502,1.413202374901929,-0.5732485886510708,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,-0.7983453463805421,0.010929376692935257,-0.04583870714830785,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.19416160311274264,0.19416160311274264,0.18892509041445257,-1.6185247670588994,0.24634531253736758,-1.5992301349930287,-1.0899284285566053,-0.15133276378436394,0.31569246372084603,-0.34340071187702315,-0.7981386653115702,-0.27378210986349943,-0.3774531479446509,-0.07327094126963854,-0.3665143070661815,-0.8622030802135079,-0.3979702733015913,-0.39797062226656454,0.8539124937551105,0.8485272174414249,0.9673193521674706,0.007144100575470357,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,-0.6132048142550087,0.020906169234045317,0.7976651652049628,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8356302625612758,-0.8356302625612758,-0.8351999810080882,-0.9237366032807461,-0.7889087593743447,-0.8651332173923729,1.1102803598493605,-0.1015448034260252,-0.45416417838287154,-0.34340071187702315,0.11297853253268803,-0.27378210986349943,-0.3774531479446509,-0.34443312481033767,0.2764553962700292,2.7371418439117168,-0.3979702733015913,-0.39797062226656454,-0.2729712218113175,-0.2725471577419733,-0.08346791119974972,-0.6972449551199094,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,-0.7064846975685196,-0.5078638354447879,-0.8023758688649265,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7133997740539739,-0.7133997740539739,-0.7129163903904714,0.027381174318473478,-0.5791226761702735,-0.13103629979171713,1.1102803598493605,0.3109840109716386,-0.14797119572798365,-0.34340071187702315,1.0240957303769465,-0.8483510707522701,-0.3774531479446509,-0.29531291470809906,0.24624876591195205,-0.7022321946968313,-0.3979702733015913,-0.39797062226656454,-0.007268800785084227,-0.006699793174885447,0.041254612642056834,-0.05442397600154279,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,1.8657456527736416,-0.4480030801981275,-1.3162080107217091,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.0800912395758797,-1.0800912395758797,-1.0797671622433218,-0.5639757417774953,-1.0389846130606388,-0.13103629979171713,1.1102803598493605,0.11183216953828365,0.2931966527502829,0.8206694978755978,0.11297853253268803,-0.6568280837893465,-0.3774531479446509,-0.7406539664881107,-2.4852936650398694,-0.38229042366347793,-0.3979702733015913,-0.39797062226656454,-0.5710401472648349,-0.5707788969581701,-0.33291295888336286,-0.9939750547984958,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,0.7528149116663312,-0.607987040352478,-0.6375621384792186,-1.4419251537763447,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.08109840124348838,0.08109840124348838,0.08192694862403788,-1.6814829178219683,0.11927441562401642,-1.5992301349930287,-1.364954527107351,-0.24379611873556445,1.3629974411281767,-0.34340071187702315,-0.7981386653115702,1.83297074672866,-0.3774531479446509,-0.6146641195339327,-2.140075032376132,0.9774621032282736,-0.3979702733015913,-0.39797062226656454,0.7168046388679052,0.7177689585534777,0.8519510176137994,-0.12691869474030065,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,-0.698762392192774,0.17720925237810292,1.511218590487056,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.35281983295743335,-0.35281983295743335,-0.3521797980685018,-0.024334449522618932,-0.1633289591855401,-0.13103629979171713,1.1102803598493605,-0.18689559261174876,0.05699063755936943,3.1488099173808397,-0.7981386653115702,0.3007868510252713,-0.3774531479446509,-0.5153062727489307,0.9366860312394266,2.3372146301200254,-0.3979702733015913,-0.39797062226656454,0.2272809364572566,0.22797825254726123,0.40918605797538615,-0.4859997617655608,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,-0.8187711919509828,-0.7473068564314294,0.47720612193644346,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.24892391772622674,-0.24892391772622674,-0.24823874604352753,-0.9237366032807461,-0.14361531001992647,-0.8651332173923729,1.1102803598493605,0.11183216953828365,0.7293654321239804,-0.34340071187702315,0.11297853253268803,0.6838328249511184,-0.3774531479446509,0.254321284587566,0.15131364192942448,0.7375057749532586,-0.3979702733015913,-0.39797062226656454,0.370405945029551,0.3711814210238111,0.5152002032409218,-0.2901900814871132,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,0.46771618442514495,0.2137908250288398,-0.7150933777061874,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.34670830853206824,-0.34670830853206824,-0.34606561853762097,-1.6814829178219683,-0.32867719156212405,-1.5992301349930287,0.2852020641971233,0.8942144037407495,-1.397738471870383,-0.34340071187702315,1.0240957303769465,0.10926386406234773,-0.3774531479446509,1.0643158771455232,-1.4064854379656901,1.9372874163283336,-0.3979702733015913,-0.39797062226656454,0.17339540751458096,0.17406286086880626,0.4154221841674765,-0.7385400268899704,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,1.2736048421869643,4.204507841472863,-1.5510015962225046,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.01998315698983743,0.01998315698983743,0.014670973784348621,-0.4740355264016825,0.2109839543465479,-0.8651332173923729,-0.8149023300058597,0.07626934071089884,-1.1202901365667701,-0.34340071187702315,-0.7981386653115702,1.2584017858398893,-0.3774531479446509,0.2576735643291405,0.7036634541914043,0.09762223288655203,-0.3979702733015913,-0.39797062226656454,0.6937332706680984,0.6881832053950949,0.7895897556928961,0.016935067855300037,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,-0.7315021841731874,0.014254974206638609,-0.3281369472133746,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.6311355995263469,0.6311355995263469,0.6322031064033136,-0.9237366032807461,-0.07892989869525686,-0.8651332173923729,1.1102803598493605,-0.03041914577125559,0.06573900849236626,-0.34340071187702315,-0.7981386653115702,1.0668787988769657,1.804356955781655,-0.28106572580640715,-0.8023528308041499,1.9372874163283336,-0.3979702733015913,-0.39797062226656454,1.1939054135405582,1.1951307275356535,1.413202374901929,-0.27958722748319115,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,-0.190954721934735,-0.10879213380038547,-0.24846115729379709,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.09002428266673428,-0.09002428266673428,-0.09538425777150651,0.9829959626864831,0.2720551966575219,0.6030606178089387,-0.8149023300058597,0.040706511883514034,-0.8165966884641672,-0.34340071187702315,0.11297853253268803,-0.465305096826423,-0.3774531479446509,-0.08803028402073773,1.010044990680471,-0.6222467519384929,-0.3979702733015913,-0.39797062226656454,0.6766004483578661,0.670687542712548,0.6773394842352702,0.37926368177693004,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,0.8846511043967072,-0.37483993489665374,-0.16087206292822917,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.591169285546672,-0.591169285546672,-0.5906327997728547,0.6007500473392793,-0.38436825045498246,0.6030606178089387,0.8352542612986148,0.005143683056129221,-1.7001821526968435,-0.34340071187702315,1.0240957303769465,0.875355811914042,1.804356955781655,-0.4428132233373805,-0.22411162109238997,-0.22231953814680128,-0.3979702733015913,-0.39797062226656454,0.11902929599116098,0.1196671513560276,0.1659771364838634,-0.002419731727976184,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,0.36759058175151366,-0.5444454080955248,-0.6702319108982427,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.22447782002476635,-0.22447782002476635,-0.22378202792000418,-1.6185247670588994,-0.1938029751873845,-1.5992301349930287,1.1102803598493605,-0.11576993495697914,0.38692919846096285,0.8206694978755978,0.11297853253268803,-0.08225912290057584,-0.3774531479446509,-0.17821592095726488,-0.37514477288277503,-0.30230498090513963,-0.3979702733015913,-0.39797062226656454,0.35690735504615195,0.35767547678931555,0.540144708009283,-0.4440522810207825,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,0.09728206547293725,-0.12874571888260558,-0.007597291143667516,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.2667341397643168,1.2667341397643168,1.268077777614921,-0.9237366032807461,1.5234201475472728,-0.8651332173923729,0.8352542612986148,0.15450756413114541,-0.23170560322952458,0.8206694978755978,-0.7981386653115702,0.875355811914042,-0.3774531479446509,-0.04356601800401937,-0.28020964890024713,-0.062348652630124624,-0.3979702733015913,-0.39797062226656454,1.9103992503911005,1.9120159337895535,2.061759498879323,0.24404104828388376,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,1.8425439514870545,0.02423176674774867,0.4662666385859997,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.2023217280831815,-1.2023217280831815,-1.2020507528609388,2.0195569448927246,-1.2727145659804449,2.0712544530102504,-1.364954527107351,-0.15488904666710243,-0.7516087901047626,0.8206694978755978,0.11297853253268803,-1.2313970446781173,-0.3774531479446509,-0.5844936018597615,-0.7203634055465123,-1.102159408488523,-0.3979702733015913,-0.39797062226656454,-0.6493519274886927,-0.6491334533136928,-0.4576354827251694,-0.8426065073459675,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,-0.7997158816589403,-0.6774693086436588,-1.2885497274539133,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.5690131936050873,-1.5690131936050873,-1.5689015247137892,-0.6696554948440754,-1.5911310701075327,-0.8651332173923729,-1.6399806256580969,-0.20282773992641714,0.04699249935023045,-0.34340071187702315,-0.7981386653115702,-1.4229200316410409,-0.3774531479446509,-0.2462858234875709,1.1222410462961854,-1.0221739657301845,-0.3979702733015913,-0.39797062226656454,-0.9826506392571168,-0.9826143607229098,-0.8318030542505891,-0.8053805345145129,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,-0.6931063252824307,-0.527817420527008,-1.6756361157897508,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.01998315698983743,0.01998315698983743,0.02078515331522946,-0.6696554948440754,0.18527407022639356,-0.8651332173923729,0.01017596564637757,-0.05175684306768648,-0.4079227891656029,-0.34340071187702315,0.11297853253268803,-1.2313970446781173,-0.3774531479446509,1.9169589175268456,1.545133871309264,-0.6222467519384929,-0.3979702733015913,-0.39797062226656454,0.7743727677930424,0.7753694490558404,0.7895897556928961,0.358700717425659,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,-0.5465216637806649,1.081771776105415,0.12307848504425063,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.591169285546672,-0.591169285546672,-0.5906327997728547,1.8891436325977966,-0.694817154710968,2.0712544530102504,0.01017596564637757,-0.20823328990817963,-0.9940636416763879,-0.34340071187702315,0.11297853253268803,-0.465305096826423,-0.3774531479446509,-0.407521167169137,-0.4010361703325554,0.2575931184032287,-0.3979702733015913,-0.39797062226656454,0.24775000612728884,0.2484585030079326,0.1659709003576714,0.5431439835668117,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,-0.6691045653307889,-0.45797987273923757,-0.2130690263432026,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.6250240751009818,0.6250240751009818,0.6260889268724327,-1.9063334562614997,0.6512554523785847,-1.5992301349930287,1.1102803598493605,0.040706511883514034,-0.2067102577066767,-0.34340071187702315,0.11297853253268803,-0.465305096826423,-0.3774531479446509,0.37467743919826435,-0.694472008096732,-0.38229042366347793,-0.3979702733015913,-0.39797062226656454,1.2018177909404026,1.2030474150709773,1.4069662487098387,-0.22189011082283325,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,-0.7268061876609097,3.6291794716021837,0.1854282220134122,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.6311355995263469,0.6311355995263469,0.6322031064033136,-0.6089458494654015,-0.02102105427126685,-0.13103629979171713,0.8352542612986148,-0.20823328990817963,0.20071387431574558,-0.34340071187702315,-0.7981386653115702,-0.08225912290057584,-0.3774531479446509,-0.12467256397378206,-0.4743951297735994,0.337578561161567,-0.3979702733015913,-0.39797062226656454,1.1739779743141372,1.1751924033726153,1.413202374901929,-0.3640427774250972,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,-0.7992567175555175,-0.005698610875581511,0.8808626390122396,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2.4615371649231927,2.4615371649231927,2.463399875902125,-0.4470534617889389,2.9830515878512456,-0.8651332173923729,0.01017596564637757,0.43189762898474693,-0.5703925350641146,-0.34340071187702315,0.11297853253268803,-0.465305096826423,-0.3774531479446509,1.3466988859323261,0.06500898376349014,0.337578561161567,-0.3979702733015913,-0.39797062226656454,2.8600758258251524,2.862211249700627,3.280922169432982,-0.45500791913695904,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,-0.31705092457922973,1.5739602081335113,0.5113512013972564,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.6311355995263469,0.6311355995263469,0.6169176575761114,-0.5864607956214484,0.8830551104842581,-0.8651332173923729,1.1102803598493605,0.2540834848478229,0.21071201252488456,-0.34340071187702315,1.0240957303769465,0.6838328249511184,-0.3774531479446509,0.07078396873635787,0.5957826314839865,0.5775348894365819,-0.3979702733015913,-0.39797062226656454,1.292287167318103,1.277632446189908,1.413202374901929,0.1373697645880902,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,0.32147241748501126,-0.13872251142371564,-0.2871915558167121,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3866746225117431,0.3866746225117431,0.38763592516807993,-1.665743380131201,0.4415925794817987,-1.5992301349930287,1.1102803598493605,0.32520914250259253,-1.2352687259718709,0.8206694978755978,0.11297853253268803,-0.08225912290057584,-0.3774531479446509,0.5891302237773268,-0.4398732665072258,-0.14233409538846295,-0.3979702733015913,-0.39797062226656454,0.8986655094146188,0.8997295549393064,1.163757327218316,-0.5643275000041974,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,0.5948837699776259,1.051841398482085,-0.7080337644507012,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8356302625612758,-0.8356302625612758,-0.8382570707735286,-1.2205393140209282,-0.8093616703836689,-0.8651332173923729,1.1102803598493605,-0.13710763225341002,-1.523964966760765,-0.34340071187702315,-0.7981386653115702,-1.4229200316410409,-0.3774531479446509,-0.343595054874944,0.9237403325145366,-0.062348652630124624,-0.3979702733015913,-0.39797062226656454,-0.23001593667178294,-0.23277547198301815,-0.08346791119974972,-0.5151938552193862,-0.17829787347384818,-0.29155505965643486,-0.0718988376049112,-0.08025723539051281,-0.18406498119548606,0.42254417649296816,-0.5910037732873717,-0.710486481860598,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
